,0,1,2,3,4,5,6,7,8,9,10,11
Max Drawdown Duration,76 days 00:00:00,112 days 00:00:00,112 days 00:00:00,34 days 00:00:00,112 days 00:00:00,104 days 00:00:00,112 days 00:00:00,29 days 00:00:00,112 days 00:00:00,65 days 00:00:00,112 days 00:00:00,60 days 00:00:00
Total Trades,166,102,269,85,355,87,444,111,556,100,656,100
Total Closed Trades,166,102,269,84,354,87,444,111,556,100,656,100
Total Open Trades,0,0,0,1,1,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,-60.64138209145062,-52334.71507764119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],67.46987951807229,71.56862745098039,69.14498141263941,75.0,70.62146892655367,68.96551724137932,70.27027027027027,70.27027027027027,70.14388489208633,79.0,71.4939024390244,64.0
Best Trade [%],37.98242334751741,20.7325819956265,37.98242334751741,9.64025283560104,37.98242334751741,7.96695782313724,37.98242334751741,13.580908807991582,37.98242334751741,19.548770775443757,37.98242334751741,12.124075186646229
Worst Trade [%],-8.981997868727237,-6.574671152651685,-8.981997868727237,-5.207325453524592,-8.981997868727237,-3.6251063013714155,-8.981997868727237,-2.833893339512707,-8.981997868727237,-8.480966140253836,-8.981997868727237,-4.706472077173203
Avg Winning Trade [%],4.891135395540443,4.215622257425768,4.6100791574049085,2.9401332280952888,4.175234776325161,2.6397061432925133,3.8628161078693024,2.0111167437023147,3.4911930390613266,2.9795728193991216,3.4050139402269677,2.551796658480996
Avg Losing Trade [%],-1.4087711234023237,-2.4234662931005784,-1.7552524008602644,-1.3173026920407611,-1.6659616835281326,-1.2691849767777388,-1.5816302832019944,-0.9273848267597566,-1.4413049129532725,-1.6709190188583793,-1.4617196157628796,-1.117878557134999
Avg Winning Trade Duration,2 days 21:00:00,3 days 06:34:31.232876712,3 days 00:54:11.612903225,3 days 14:28:34.285714285,3 days 04:07:40.800000,3 days 03:36:00,3 days 04:04:36.923076923,2 days 22:27:41.538461538,3 days 02:53:32.307692307,3 days 07:17:28.101265822,3 days 03:37:59.744136460,3 days 10:30:00
Avg Losing Trade Duration,1 days 17:20:00,2 days 00:00:00,1 days 19:36:35.121951219,1 days 22:51:25.714285714,1 days 20:16:18.640776699,1 days 16:53:20,1 days 19:36:10.992366412,1 days 16:00:00,1 days 19:12:00,1 days 22:51:25.714285714,1 days 19:52:15.483870967,1 days 09:20:00
Profit Factor,6.898763219718643,4.712108625505699,4.862124617568265,8.40597068793142,7.200440103590425,4.265796062660928,4.76131158533812,5.303031168140491,5.121467950334364,6.589983815754484,6.36869135006246,3.840492505990329
Expectancy,51.20717017541071,8.489089891767604,315.94448903305266,4.294413771924968,1121.1789149001472,2.671335435275279,3019.546412670942,2.1785148977893183,8205.733680204468,5.903785758146089,48539.586295666,2.283957585145212
Sharpe Ratio,1.4348384352360926,1.408876169120743,1.4272582268285394,1.2376836595000427,1.3850057930041972,1.0330241838156207,1.3288956107708731,1.1583314598473575,1.2910715487127304,2.635648589776074,1.2987424953705788,3.0189707300077777
Calmar Ratio,7.169088778333151,6.493593211140791,6.945837271011477,5.241494741077409,6.220125655317605,3.862450744518473,5.491591996924784,6.684322360869626,5.099437982927672,14.503599552936134,5.263334759130825,9.666303861286728
Omega Ratio,1.3603592610718478,1.3228582353857605,1.3455692367082508,1.2863372561445572,1.3313159463305038,1.2542915787193034,1.320777598278688,1.2355519565308606,1.311531834332465,1.6190363694955257,1.3246457208608384,1.822359218376618
Sortino Ratio,2.2591435543070153,2.1810459956603245,2.2317465092331203,1.909632678674724,2.158765142255695,1.5670520124136496,2.0648833361573606,1.7171015655812916,2.0013312625551305,4.170190116105704,2.0137784310056372,5.5901076176641435
