,0,1,2,3,4,5,6,7,8,9,10,11
Max Drawdown Duration,79 days 00:00:00,85 days 00:00:00,85 days 00:00:00,88 days 00:00:00,88 days 00:00:00,105 days 00:00:00,105 days 00:00:00,50 days 00:00:00,105 days 00:00:00,105 days 00:00:00,105 days 00:00:00,78 days 00:00:00
Total Trades,166,102,269,85,355,87,444,111,556,100,656,100
Total Closed Trades,166,102,269,84,354,87,444,111,556,100,656,100
Total Open Trades,0,0,0,1,1,0,0,0,0,0,0,0
Open Trade PnL,0.0,0.0,0.0,12.26916028102039,19306.204467799747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Rate [%],70.48192771084338,71.56862745098039,71.00371747211895,70.23809523809523,70.62146892655367,62.06896551724138,68.69369369369369,65.76576576576578,67.98561151079137,78.0,69.51219512195121,62.0
Best Trade [%],38.95128641039713,19.848761746701243,38.95128641039713,10.428829066069056,38.95128641039713,7.789064089467685,38.95128641039713,14.557256723570312,38.95128641039713,17.122066184753706,38.95128641039713,11.391680650655141
Worst Trade [%],-6.287695137265574,-4.126165532794021,-6.287695137265574,-4.98517332969638,-6.287695137265574,-3.3817152193051125,-6.287695137265574,-2.7516644834989257,-6.287695137265574,-6.536803761685199,-6.536803761685181,-4.240495401907704
Avg Winning Trade [%],4.9762700999049585,4.282555670433125,4.700233625179543,3.1937747796859033,4.344709337643043,2.637823803290404,4.036043588489679,2.4159489875573144,3.7214944157188476,2.8742991145747956,3.5765794299968365,2.5968337772003096
Avg Losing Trade [%],-1.7287273440574453,-1.3467294996239756,-1.5848580260240595,-1.2282638868777824,-1.4836241692110639,-1.0826248492097286,-1.38082216400002,-0.7149732012772139,-1.2320646255450252,-1.8983837545659656,-1.2989749803307666,-1.1628754878732195
Avg Winning Trade Duration,2 days 20:55:23.076923076,3 days 09:32:03.287671232,3 days 01:53:05.340314136,3 days 20:20:20.338983050,3 days 06:14:24,3 days 05:46:40,3 days 06:17:42.295081967,3 days 01:38:37.808219178,3 days 05:20:00,3 days 09:32:18.461538461,3 days 06:03:09.473684210,3 days 11:13:32.903225806
Avg Losing Trade Duration,1 days 14:30:00,1 days 15:43:26.896551724,1 days 14:57:39.740259740,1 days 15:21:36,1 days 14:54:45.436893203,1 days 19:30:00,1 days 16:07:00.437956204,1 days 13:53:41.052631578,1 days 15:57:16.363636363,1 days 14:51:25.714285714,1 days 16:04:52.385786802,1 days 10:44:12.631578947
Profit Factor,4.780311496487235,7.100106457271703,6.861788633252337,7.553992821071667,7.382603976499816,3.873875071683703,4.490320004742487,7.151237772106656,6.165387707073768,4.4283852206738,4.656656145886254,3.51915232122242
Expectancy,65.51830922894325,12.622361689902034,583.7221226336218,4.289434740369573,2042.7278194105684,2.097819562742083,4650.707707998071,2.9388191456868635,15683.920547435797,4.8516897297946135,79185.38136472904,2.0941928927469853
Sharpe Ratio,3.7520144550683843,4.334716885594747,3.9442942839721145,4.646469559962607,3.9792047922645493,3.1987959828615526,3.786739155113827,4.691876249859032,3.834352337368458,3.982631396395934,3.8560123519342553,3.2307135508493436
Calmar Ratio,18.909322840127377,21.422258318818713,19.355885157364362,22.47330080735524,17.34884407697291,10.635069877590837,14.21764642837439,31.482654746459552,13.466905241094402,14.151976585650967,13.483661301551333,8.317685028731159
Omega Ratio,3.1644486337708773,2.989393140606353,3.093258807639017,3.043325220257747,3.0840132381628678,2.374375204666566,2.9621079314094176,3.5100512475312993,3.0080770270732216,2.5770427549450137,2.9378215911715357,2.1854642061603973
Sortino Ratio,9.69802178025801,9.630301888997135,9.688760752517071,10.354811588924877,9.679195744100026,6.041614061363133,8.99656770358701,12.403774966152874,9.163949572371063,7.834468090207526,8.949939211289353,6.108183168486682
