,0,1,2,3,4,5,6,7,8,9,10,11
Total Closed Trades,97,56,153,56,210,56,267,65,333,71,404,76
Total Open Trades,1,1,1,0,0,1,1,0,0,0,0,0
Open Trade PnL,-75.8402975802419,-41.07670943025789,-170.36804097315462,0.0,0.0,-21.385381026936983,-722.3729326498196,0.0,0.0,0.0,0.0,0.0
Win Rate [%],65.97938144329896,76.78571428571429,69.93464052287581,80.35714285714286,72.85714285714285,73.21428571428571,72.65917602996255,75.38461538461539,72.97297297297297,71.83098591549296,72.77227722772277,63.1578947368421
Best Trade [%],14.861460957178837,15.864287375266953,15.864287375266967,8.980851873867987,15.864287375266967,7.0668795433201685,15.864287375266967,6.90683161529423,15.864287375266967,9.821581873604599,15.864287375266967,8.09974858840133
Worst Trade [%],-4.104477611940297,-3.1360384435226103,-4.104477611940297,-1.8712782502015344,-4.104477611940297,-1.8853114441035128,-4.104477611940297,-1.5891754053323695,-4.104477611940297,-3.34747508486556,-4.104477611940297,-5.217100444592925
Avg Winning Trade [%],2.9047601196747985,2.936750529488005,2.9517742789118997,2.3181681994142065,2.7840035355786275,2.3648719159867047,2.6954241726751795,1.8890768515436627,2.5339997200978455,2.4390061890360117,2.517521250423853,2.366507104757894
Avg Losing Trade [%],-1.306616623239528,-1.0457369682492712,-1.2312513895756774,-0.6356935615739809,-1.1142668162182003,-0.8071497949145514,-1.0451838896645744,-0.5516211770180113,-0.9502895632611434,-1.0601607220627682,-0.9706360741503328,-1.3795761966063553
Avg Winning Trade Duration,5 days 18:45:00,5 days 07:48:50.232558139,5 days 15:55:30.841121495,6 days 01:04:00,5 days 19:17:38.823529411,7 days 01:45:21.951219512,6 days 01:43:55.051546391,6 days 05:52:39.183673469,6 days 02:39:59.999999999,5 days 19:45:52.941176470,6 days 01:28:09.795918367,5 days 18:30:00
Avg Losing Trade Duration,2 days 15:00:00,2 days 20:18:27.692307692,2 days 16:32:00,2 days 08:43:38.181818181,2 days 15:00:00,2 days 17:08:34.285714285,2 days 15:12:40.563380281,1 days 13:30:00,2 days 10:38:10.909090909,3 days 02:24:00,2 days 13:33:20,1 days 23:08:34.285714285
Profit Factor,4.151541449278358,8.661431600993893,6.610268145893248,13.263922739706315,9.843872502381524,8.690227724482101,8.97992557299218,8.871633709653626,8.746980242701289,4.892478799314764,5.758795149151104,2.9642395270394264
Expectancy,3.0642084240684127,3.532467405393512,7.39033731061401,2.8520167767606885,15.659573863261867,2.3177654695525267,28.74947999553736,1.9598547702228242,52.66447331485868,2.427192892286814,118.5276062720505,1.3857979994435703
Sharpe Ratio,0.9935655647281115,1.012850935179801,1.0177399230650588,1.015087315780327,1.0269933933635393,0.8731608222944618,0.9952350419528292,0.944551058060533,0.9699382675579409,1.5820480405131578,0.9599133633476824,1.555955057339401
Calmar Ratio,0.9620268950468662,2.2096721831364996,1.3483067188859024,3.381518521490353,1.615517780097532,3.1855975190092294,1.6012172972540284,4.458371215249891,1.6394473253396817,8.410430419634404,1.7240968096873732,3.1627514073549974
Omega Ratio,1.3378503728625881,1.3064249703646011,1.3356448528119815,1.2798898105726462,1.3292367999573957,1.2310567757424795,1.3155496183269892,1.2426333189812846,1.3107553201015432,1.3350227855861496,1.3121329785853448,1.3549117892614804
Sortino Ratio,1.6178729173299307,1.6104409520932896,1.6487315465037766,1.5727728804757355,1.6542725429597815,1.3114752334472097,1.5945819789880238,1.4043670722585524,1.550410519898365,2.3302663751513464,1.53296381978844,2.3504083046493696
